id,station_name,address,lat,lon
430,MLK Jr Dr & 63rd St,MLK Jr Dr & 63rd St,41.780081,-87.615943
431,Eberhart Ave & 61st St,Eberhart Ave & 61st St,41.784141999999996,-87.61330799999999
432,Clark St & Lunt Ave,Clark St & Lunt Ave,42.009074,-87.67419
433,Kedzie Ave & Harrison St,Kedzie Ave & Harrison St,41.8736,-87.704871
434,Ogden Ave & Roosevelt Rd,Ogden Ave & Roosevelt Rd,41.866501,-87.684697
435,Kedzie Ave & Roosevelt Rd,Kedzie Ave & Roosevelt Rd,41.866493,-87.706496
436,Fairfield Ave & Roosevelt Rd,Fairfield Ave & Roosevelt Rd,41.866624,-87.694521
437,Washtenaw Ave & Ogden Ave (*),Washtenaw Ave & Ogden Ave (*),41.861894,-87.693511
438,Central Park Ave & Ogden Ave,Central Park Ave & Ogden Ave,41.854203999999996,-87.715406
439,Kedzie Ave & 21st St,Kedzie Ave & 21st St,41.853534,-87.705073
440,Central Park Ave & 24th St,Central Park Ave & 24th St,41.8481,-87.715068
441,Kedzie Ave & 24th St,Kedzie Ave & 24th St,41.848191,-87.705414
442,California Ave & 23rd Pl,California Ave & 23rd Pl,41.849109999999996,-87.69514000000001
443,Millard Ave & 26th St,Millard Ave & 26th St,41.844567,-87.71591
444,Albany Ave & 26th St,Albany Ave & 26th St,41.844475,-87.702013
445,California Ave & 26th St,California Ave & 26th St,41.84404,-87.695296
446,Western Ave & 28th St,Western Ave & 28th St,41.841518,-87.68513100000001
447,Glenwood Ave & Morse Ave,Glenwood Ave & Morse Ave,42.007971999999995,-87.665502
448,Warren Park East,Warren Park East,42.00455,-87.680666
449,Clark St & Columbia Ave,Clark St & Columbia Ave,42.004451,-87.672402
450,Warren Park West,Warren Park West,42.001785,-87.688829
451,Sheridan Rd & Loyola Ave,Sheridan Rd & Loyola Ave,42.001044,-87.661198
452,Western Ave & Granville Ave,Western Ave & Granville Ave,41.994161,-87.689438
453,Clark St & Schreiber Ave,Clark St & Schreiber Ave,41.999252,-87.671377
454,Broadway & Granville Ave,Broadway & Granville Ave,41.99478,-87.660285
455,Maplewood Ave & Peterson Ave,Maplewood Ave & Peterson Ave,41.990235999999996,-87.69337
456,2112 W Peterson Ave,2112 W Peterson Ave,41.991178000000005,-87.683593
457,Clark St & Elmdale Ave,Clark St & Elmdale Ave,41.990887,-87.669758
458,Broadway & Thorndale Ave,Broadway & Thorndale Ave,41.989743,-87.66014100000001
459,Lakefront Trail & Bryn Mawr Ave,Lakefront Trail & Bryn Mawr Ave,41.984037,-87.65231
460,Clark St & Bryn Mawr Ave,Clark St & Bryn Mawr Ave,41.983593,-87.669154
461,Broadway & Ridge Ave,Broadway & Ridge Ave,41.984045,-87.660274
462,Winchester (Ravenswood) Ave & Balmoral Ave,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753
463,Clark St & Berwyn Ave,Clark St & Berwyn Ave,41.977996999999995,-87.668047
464,Damen Ave & Foster Ave,Damen Ave & Foster Ave,41.975615000000005,-87.679459
465,Marine Dr & Ainslie St,Marine Dr & Ainslie St,41.9716,-87.650154
466,Ridge Blvd & Touhy Ave,Ridge Blvd & Touhy Ave,42.012132,-87.682913
467,Western Ave & Lunt Ave,Western Ave & Lunt Ave,42.008594,-87.690492
468,Budlong Woods Library,Budlong Woods Library,41.983665,-87.696423
469,St. Louis Ave & Balmoral Ave,St. Louis Ave & Balmoral Ave,41.980394,-87.716115
470,Kedzie Ave & Foster Ave,Kedzie Ave & Foster Ave,41.975671999999996,-87.709261
471,Francisco Ave & Foster Ave,Francisco Ave & Foster Ave,41.975633,-87.701419
472,Lincoln Ave & Winona St,Lincoln Ave & Winona St,41.974911,-87.692503
474,Christiana Ave & Lawrence Ave,Christiana Ave & Lawrence Ave,41.968354,-87.711831
475,Washtenaw Ave & Lawrence Ave,Washtenaw Ave & Lawrence Ave,41.968987,-87.696027
476,Kedzie Ave & Leland Ave,Kedzie Ave & Leland Ave,41.966685999999996,-87.708052
477,Manor Ave & Leland Ave,Manor Ave & Leland Ave,41.965875,-87.700825
478,Rockwell St & Eastwood Ave,Rockwell St & Eastwood Ave,41.9659,-87.693638
479,Drake Ave & Montrose Ave,Drake Ave & Montrose Ave,41.961154,-87.71656899999999
480,Albany Ave & Montrose Ave,Albany Ave & Montrose Ave,41.961040999999994,-87.705866
481,California Ave & Montrose Ave,California Ave & Montrose Ave,41.961068,-87.69543900000001
482,Campbell Ave & Montrose Ave,Campbell Ave & Montrose Ave,41.961526,-87.691165
483,Avondale Ave & Irving Park Rd,Avondale Ave & Irving Park Rd,41.953393,-87.73200200000001
484,Monticello Ave & Irving Park Rd,Monticello Ave & Irving Park Rd,41.954005,-87.719128
485,Sawyer Ave & Irving Park Rd,Sawyer Ave & Irving Park Rd,41.953586,-87.709311
486,Oakley Ave & Irving Park Rd,Oakley Ave & Irving Park Rd,41.954341,-87.68608
487,California Ave & Byron St,California Ave & Byron St,41.952162,-87.698051
488,Pulaski Rd & Eddy St (Temp),Pulaski Rd & Eddy St (Temp),41.946264,-87.731023
489,Drake Ave & Addison St,Drake Ave & Addison St,41.947326000000004,-87.717582
490,Troy St & Elston Ave,Troy St & Elston Ave,41.945244,-87.70665
491,Talman Ave & Addison St,Talman Ave & Addison St,41.946636,-87.694615
492,Leavitt St & Addison St,Leavitt St & Addison St,41.946655,-87.683359
493,Western Ave & Roscoe St,Western Ave & Roscoe St,41.943034000000004,-87.687288
494,Kedzie Ave & Bryn Mawr Ave,Kedzie Ave & Bryn Mawr Ave,41.982397,-87.708923
495,Keystone Ave & Montrose Ave,Keystone Ave & Montrose Ave,41.961108,-87.72896999999999
496,Avers Ave & Belmont Ave,Avers Ave & Belmont Ave,41.939408,-87.723574
497,Kimball Ave & Belmont Ave,Kimball Ave & Belmont Ave,41.939398,-87.711561
498,California Ave & Fletcher St,California Ave & Fletcher St,41.938429,-87.698008
499,Kosciuszko Park,Kosciuszko Park,41.930585,-87.723777
500,Central Park Ave & Elbridge Ave,Central Park Ave & Elbridge Ave,41.935337,-87.716889
501,Richmond St & Diversey Ave,Richmond St & Diversey Ave,41.931902,-87.701195
502,California Ave & Altgeld St,California Ave & Altgeld St,41.92669,-87.69766800000001
503,Drake Ave & Fullerton Ave,Drake Ave & Fullerton Ave,41.924399,-87.715441
504,Campbell Ave & Fullerton Ave,Campbell Ave & Fullerton Ave,41.924632,-87.689307
505,Winchester Ave & Elston Ave,Winchester Ave & Elston Ave,41.924091,-87.67645999999999
506,Spaulding Ave & Armitage Ave,Spaulding Ave & Armitage Ave,41.917184000000006,-87.710357
507,Humboldt Blvd & Armitage Ave,Humboldt Blvd & Armitage Ave,41.917513,-87.701809
508,Central Park Ave & North Ave,Central Park Ave & North Ave,41.909657,-87.71663199999999
509,Troy St & North Ave,Troy St & North Ave,41.909769,-87.70528
510,Spaulding Ave & Division St,Spaulding Ave & Division St,41.902707,-87.70922
511,Albany Ave & Bloomingdale Ave,Albany Ave & Bloomingdale Ave,41.914027000000004,-87.705126
514,Ridge Blvd & Howard St,Ridge Blvd & Howard St,42.019276,-87.68451999999999
515,Paulina St & Howard St,Paulina St & Howard St,42.019159,-87.673573
517,Clark St & Jarvis Ave,Clark St & Jarvis Ave,42.015963,-87.675005
518,Conservatory Dr & Lake St,Conservatory Dr & Lake St,41.885502,-87.71686600000001
519,Wolcott Ave & Fargo Ave,Wolcott Ave & Fargo Ave,42.016977000000004,-87.677725
520,Greenview Ave & Jarvis Ave,Greenview Ave & Jarvis Ave,42.015962,-87.66856999999999
522,Bosworth Ave & Howard St,Bosworth Ave & Howard St,42.019537,-87.669563
523,Eastlake Ter & Rogers Ave,Eastlake Ter & Rogers Ave,42.021019,-87.665086
524,Austin Blvd & Chicago Ave,Austin Blvd & Chicago Ave,41.894887,-87.774704
525,Glenwood Ave & Touhy Ave,Glenwood Ave & Touhy Ave,42.012701,-87.66605799999999
526,Oakley Ave & Touhy Ave,Oakley Ave & Touhy Ave,42.012342,-87.688243
527,Western Ave & Howard St,Western Ave & Howard St,42.018901,-87.690048
528,Pulaski Rd & Lake St,Pulaski Rd & Lake St,41.885409,-87.72649100000001
529,Cicero Ave & Lake St,Cicero Ave & Lake St,41.886841,-87.745261
530,Laramie Ave & Kinzie St,Laramie Ave & Kinzie St,41.887832,-87.755527
531,Central Ave & Lake St,Central Ave & Lake St,41.887664,-87.765469
532,Austin Blvd & Lake St,Austin Blvd & Lake St,41.887919000000004,-87.774446
533,Central Park Blvd & 5th Ave,Central Park Blvd & 5th Ave,41.875679,-87.71547
534,Karlov Ave & Madison St,Karlov Rd & Madison St,41.88085,-87.727907
